gene_name	number_of_transposon_per_gene	number_of_read_pergene
UBR2 	776 	23407 	
SNF7 	38 	661 	
SED5 	84 	2050 	
AAT2 	63 	1490 	
ADE16 	128 	2728 	
RPL15A 	32 	1030 	
YLR030W 	22 	412 	
YLR031W 	41 	599 	
RAD5 	206 	4588 	
RSC58 	67 	951 	
SMF3 	85 	1285 	
MLH2 	135 	2036 	
YLR036C 	9 	53 	
PAU23 	8 	62 	
COX12 	25 	255 	
RIC1 	101 	1713 	
AFB1 	15 	295 	
YLR041W 	6 	47 	
YLR042C 	28 	516 	
TRX1 	7 	7 	
PDC1 	220 	1852 	
STU2 	187 	2992 	
YLR046C 	29 	266 	
FRE8 	110 	1612 	
RPS0B 	23 	450 	
YLR049C 	36 	241 	
YLR050C 	8 	191 	
FCF2 	12 	155 	
IES3 	8 	30 	
YLR053C 	29 	426 	
OSW2 	95 	2886 	
SPT8 	71 	2055 	
ERG3 	45 	1219 	
MNL2 	74 	1395 	
SHM2 	137 	4301 	
REX2 	94 	616 	
FRS1 	220 	1464 	
RPL22A 	57 	339 	
BUD28 	37 	222 	
BMT6 	97 	405 	
PER33 	72 	298 	
ENV10 	63 	1186 	
SPC3 	2 	1 	
PET309 	74 	1599 	
FYV7 	6 	15 	
MEF1 	67 	1305 	
XYL2 	49 	616 	
RGR1 	88 	1912 	
YLR072W 	70 	1550 	
RFU1 	32 	764 	
BUD20 	17 	103 	
RPL10 	22 	479 	
YLR076C 	17 	362 	
FMP25 	27 	197 	
BOS1 	16 	213 	
SIC1 	4 	5 	
EMP46 	24 	430 	
GAL2 	82 	1762 	
SRL2 	39 	522 	
EMP70 	28 	216 	
RAX2 	87 	2255 	
ARP6 	69 	1645 	
SMC4 	141 	3301 	
CSF1 	215 	4416 	
GAA1 	66 	1497 	
ALT1 	60 	749 	
XDJ1 	60 	1272 	
GEP5 	38 	437 	
SUL2 	52 	737 	
NYV1 	28 	1053 	
GIS3 	23 	225 	
IOC2 	115 	2176 	
KIN2 	114 	2382 	
HRT3 	17 	213 	
CHA4 	101 	2194 	
ICT1 	18 	179 	
MIM2 	17 	168 	
ERG27 	23 	299 	
YLR101C 	18 	196 	
APC9 	50 	1535 	
CDC45 	62 	1458 	
LCL2 	20 	643 	
SEN2 	66 	1090 	
MDN1 	519 	11740 	
REX3 	22 	475 	
YLR108C 	67 	1095 	
AHP1 	20 	355 	
CCW12 	17 	779 	
YLR111W 	27 	808 	
YLR112W 	55 	1238 	
HOG1 	28 	364 	
AVL9 	113 	3197 	
CFT2 	83 	1610 	
MSL5 	68 	1910 	
CLF1 	73 	1862 	
YLR118C 	14 	199 	
SRN2 	9 	89 	
YPS1 	21 	221 	
YLR120W-A 	21 	257 	
YPS3 	102 	1793 	
YLR122C 	16 	331 	
YLR123C 	10 	192 	
YLR124W 	45 	777 	
YLR125W 	9 	96 	
YLR126C 	65 	1735 	
APC2 	205 	7451 	
DCN1 	25 	117 	
DIP2 	118 	2275 	
ZRT2 	47 	1073 	
ACE2 	68 	1559 	
USB1 	33 	211 	
CKI1 	53 	815 	
PDC5 	91 	3292 	
SLX4 	96 	2648 	
TIS11 	44 	1366 	
RKM5 	69 	2234 	
NHA1 	137 	3455 	
SLS1 	217 	8478 	
YLR140W 	25 	1081 	
RRN5 	208 	5131 	
PUT1 	161 	6866 	
DPH6 	282 	8698 	
ACF2 	47 	773 	
RMP1 	145 	11431 	
SPE4 	219 	7153 	
YLR146W-A 	15 	177 	
SMD3 	22 	578 	
PEP3 	212 	6896 	
YLR149C 	194 	7555 	
YLR149C-A 	5 	22 	
STM1 	60 	834 	
PCD1 	68 	1160 	
YLR152C 	57 	988 	
ACS2 	221 	9236 	
RNH203 	22 	313 	
YLR154W-A 	10 	18 	
YLR154W-B 	23 	370 	
TAR1 	55 	633 	
YLR154W-E 	15 	35 	
YLR154W-F 	8 	90 	
YLR154C-G 	0 	0 	
YLR154C-H 	23 	871 	
ASP3-1 	234 	10446 	
YLR156W 	2 	1 	
YLR156C-A 	0 	0 	
ASP3-2 	145 	5727 	
YLR157W-D 	25 	614 	
YLR157W-E 	28 	393 	
YLR157C-C 	10 	175 	
ASP3-3 	127 	4483 	
YLR159W 	39 	3746 	
YLR159C-A 	6 	13 	
ASP3-4 	168 	4523 	
YLR161W 	18 	111 	
YLR162W 	25 	75 	
RRT15 	128 	1003 	
MAS1 	252 	1931 	
YLR163W-A 	21 	140 	
SHH4 	53 	175 	
PUS5 	78 	360 	
SEC10 	290 	6013 	
RPS31 	25 	576 	
UPS2 	98 	2902 	
YLR169W 	47 	1969 	
APS1 	49 	1031 	
YLR171W 	51 	552 	
DPH5 	6 	77 	
YLR173W 	66 	1929 	
IDP2 	26 	457 	
CBF5 	101 	2273 	
RFX1 	522 	150920 	
YLR177W 	141 	3433 	
TFS1 	42 	477 	
YLR179C 	37 	627 	
SAM1 	15 	211 	
VTA1 	23 	285 	
SWI6 	157 	2797 	
TOS4 	73 	1252 	
YLR184W 	61 	859 	
RPL37A 	30 	658 	
EMG1 	37 	680 	
SKG3 	98 	2069 	
MDL1 	84 	2564 	
ATG26 	179 	4144 	
MMR1 	115 	2927 	
PEX13 	104 	2143 	
HCR1 	39 	577 	
UPS1 	14 	193 	
YLR194C 	33 	718 	
NMT1 	14 	279 	
PWP1 	77 	1075 	
NOP56 	45 	812 	
YLR198C 	9 	115 	
PBA1 	23 	178 	
YKE2 	10 	81 	
COQ9 	24 	185 	
YLR202C 	7 	25 	
MSS51 	66 	1162 	
QRI5 	10 	100 	
HMX1 	31 	498 	
ENT2 	52 	1617 	
HRD3 	78 	1418 	
SEC13 	30 	466 	
PNP1 	41 	1069 	
CLB4 	69 	1842 	
ATG38 	21 	96 	
TUB4 	10 	94 	
CRR1 	90 	3884 	
FRE1 	125 	2768 	
CDC123 	80 	1341 	
CPR6 	132 	4217 	
YLR217W 	9 	231 	
COA4 	18 	350 	
MSC3 	79 	1487 	
CCC1 	23 	405 	
RSA3 	25 	372 	
UTP13 	146 	4824 	
YLR222C-A 	5 	5 	
IFH1 	103 	2612 	
YLR224W 	46 	925 	
YLR225C 	16 	142 	
BUR2 	15 	339 	
ADY4 	47 	661 	
ECM22 	160 	4705 	
CDC42 	6 	39 	
YLR230W 	4 	26 	
BNA5 	77 	1957 	
YLR232W 	5 	41 	
EST1 	76 	1904 	
TOP3 	164 	3658 	
YLR235C 	39 	1723 	
YLR236C 	39 	1836 	
THI7 	84 	1519 	
FAR10 	26 	342 	
LIP2 	53 	610 	
VPS34 	73 	952 	
YLR241W 	134 	2421 	
ARV1 	63 	1004 	
GPN3 	8 	32 	
MAP1 	28 	269 	
CDD1 	15 	298 	
ERF2 	15 	264 	
IRC20 	109 	1958 	
RCK2 	59 	1181 	
YEF3 	196 	5404 	
SSP120 	24 	396 	
SYM1 	11 	199 	
YLR252W 	3 	11 	
MCP2 	44 	896 	
NDL1 	17 	198 	
YLR255C 	33 	874 	
HAP1 	233 	5804 	
YLR257W 	40 	420 	
GSY2 	97 	1828 	
HSP60 	47 	1068 	
LCB5 	59 	1185 	
VPS63 	0 	0 	
YPT6 	1 	0 	
TMA7 	2 	3 	
RED1 	68 	975 	
RPS28B 	7 	65 	
YLR264C-A 	0 	0 	
NEJ1 	47 	990 	
PDR8 	65 	935 	
BOP2 	58 	942 	
SEC22 	28 	584 	
YLR269C 	12 	340 	
DCS1 	41 	856 	
YLR271W 	31 	676 	
YCS4 	98 	1919 	
PIG1 	31 	711 	
MCM5 	64 	997 	
SMD2 	6 	113 	
DBP9 	85 	1413 	
YSH1 	74 	1221 	
YLR278C 	78 	1746 	
YLR279W 	40 	585 	
YLR280C 	15 	253 	
YLR281C 	17 	282 	
YLR282C 	9 	148 	
YLR283W 	24 	454 	
ECI1 	57 	1428 	
NNT1 	58 	1096 	
YLR285C-A 	5 	22 	
CTS1 	60 	610 	
YLR286W-A 	4 	13 	
YLR287C 	25 	609 	
RPS30A 	0 	0 	
MEC3 	49 	1262 	
GUF1 	22 	356 	
YLR290C 	12 	128 	
GCD7 	42 	1056 	
SEC72 	4 	8 	
GSP1 	87 	1483 	
YLR294C 	0 	0 	
ATP14 	5 	28 	
YLR296W 	25 	246 	
YLR297W 	11 	47 	
YHC1 	15 	113 	
ECM38 	35 	606 	
YLR299C-A 	0 	0 	
EXG1 	18 	231 	
HRI1 	25 	435 	
YLR302C 	13 	114 	
MET17 	31 	481 	
ACO1 	32 	625 	
STT4 	117 	2460 	
UBC12 	26 	521 	
CDA1 	41 	1409 	
YLR307C-A 	2 	17 	
CDA2 	12 	87 	
IMH1 	30 	334 	
CDC25 	53 	623 	
YLR311C 	24 	290 	
YLR312C 	27 	344 	
MRPL15 	10 	64 	
SPH1 	15 	39 	
CDC3 	58 	1361 	
NKP2 	17 	207 	
TAD3 	28 	537 	
YLR317W 	5 	121 	
EST2 	88 	1718 	
BUD6 	66 	721 	
MMS22 	120 	2618 	
SFH1 	26 	683 	
VPS65 	0 	0 	
CWC24 	9 	40 	
PEX30 	46 	679 	
RPL38 	4 	6 	
YLR326W 	10 	170 	
TMA10 	2 	1 	
NMA1 	84 	1927 	
REC102 	18 	398 	
CHS5 	56 	1060 	
JIP3 	3 	11 	
MID2 	36 	391 	
RPS25B 	22 	308 	
YLR334C 	4 	21 	
NUP2 	59 	767 	
SGD1 	61 	870 	
VRP1 	59 	1121 	
OPI9 	17 	356 	
YLR339C 	8 	12 	
RPP0 	34 	566 	
SPO77 	51 	992 	
FKS1 	130 	2388 	
YLR342W-A 	12 	159 	
GAS2 	43 	483 	
RPL26A 	52 	1420 	
YLR345W 	28 	441 	
YLR346C 	4 	3 	
KAP95 	101 	2796 	
YLR347W-A 	6 	57 	
DIC1 	19 	368 	
YLR349W 	7 	37 	
ORM2 	13 	227 	
NIT3 	27 	433 	
YLR352W 	93 	2606 	
BUD8 	39 	651 	
TAL1 	17 	114 	
ILV5 	5 	25 	
ATG33 	16 	361 	
RSC2 	35 	673 	
YLR358C 	7 	171 	
ADE13 	156 	5674 	
VPS38 	30 	501 	
DCR2 	21 	293 	
YLR361C-A 	8 	112 	
STE11 	53 	634 	
NMD4 	11 	35 	
YLR363W-A 	20 	115 	
GRX8 	9 	126 	
YLR365W 	14 	42 	
YLR364C-A 	4 	7 	
YLR366W 	15 	23 	
RPS22B 	18 	255 	
MDM30 	46 	807 	
SSQ1 	42 	594 	
ARC18 	16 	198 	
ROM2 	119 	2889 	
ELO3 	19 	238 	
VID22 	53 	1235 	
YLR374C 	9 	43 	
STP3 	16 	280 	
PSY3 	46 	1828 	
FBP1 	61 	585 	
SEC61 	23 	222 	
YLR379W 	4 	4 	
CSR1 	25 	323 	
CTF3 	109 	2475 	
NAM2 	80 	1508 	
SMC6 	60 	1104 	
IKI3 	124 	1758 	
SWC7 	28 	592 	
VAC14 	84 	2119 	
REH1 	75 	1334 	
RPS29A 	52 	1730 	
STE23 	44 	516 	
ECM19 	5 	51 	
CCW14 	3 	2 	
ART10 	39 	648 	
ATP10 	14 	247 	
CST9 	42 	1021 	
COX8 	5 	5 	
VPS33 	60 	1244 	
AFG2 	60 	904 	
SKI2 	69 	1540 	
BDF1 	39 	751 	
YLR399W-A 	0 	0 	
YLR400W 	10 	71 	
DUS3 	33 	312 	
YLR402W 	1 	0 	
SFP1 	44 	593 	
FLD1 	61 	1114 	
DUS4 	34 	492 	
RPL31B 	31 	956 	
YLR406C-A 	2 	1 	
YLR407W 	36 	433 	
BLS1 	16 	369 	
UTP21 	70 	1587 	
VIP1 	58 	613 	
CTR3 	7 	25 	
BER1 	42 	1333 	
YLR412C-A 	6 	35 	
INA1 	57 	928 	
PUN1 	12 	380 	
YLR415C 	10 	102 	
YLR416C 	18 	166 	
VPS36 	36 	1106 	
CDC73 	25 	540 	
YLR419W 	116 	2276 	
URA4 	16 	107 	
RPN13 	10 	141 	
YLR422W 	159 	3804 	
ATG17 	60 	1990 	
SPP382 	63 	1149 	
TUS1 	76 	1376 	
TDA5 	29 	285 	
MAG2 	52 	557 	
YLR428C 	3 	26 	
CRN1 	62 	1420 	
SEN1 	161 	3389 	
ATG23 	64 	2825 	
IMD3 	63 	1610 	
CNA1 	48 	1118 	
YLR434C 	15 	241 	
TSR2 	27 	189 	
ECM30 	87 	1079 	
DIF1 	12 	111 	
YLR437C-A 	3 	4 	
CAR2 	21 	156 	
LSM3 	12 	290 	
MRPL4 	43 	744 	
SEC39 	62 	687 	
RPS1A 	12 	211 	
SIR3 	53 	924 	
ECM7 	41 	1061 	
YLR444C 	8 	63 	
GMC2 	21 	510 	
YLR446W 	28 	518 	
VMA6 	31 	794 	
RPL6B 	27 	563 	
FPR4 	29 	327 	
HMG2 	95 	1548 	
LEU3 	86 	1204 	
SST2 	78 	812 	
RIF2 	76 	625 	
FMP27 	175 	3083 	
YLR455W 	27 	319 	
YLR456W 	20 	164 	
NBP1 	7 	9 	
YLR458W 	0 	0 	
GAB1 	14 	84 	
YLR460C 	53 	1160 	
PAU4 	5 	92 	
YLR462W 	10 	29 	
YLR463C 	6 	14 	
YLR464W 	38 	647 	
BSC3 	11 	109 	
YRF1-4 	170 	3967 	
YLR466C-A 	24 	442 	
YLR466C-B 	2 	1 	
YRF1-5 	173 	3116 	
YLR467C-A 	9 	63 	
YML133C 	114 	2530 	
YML133W-B 	11 	177 	
YML133W-A 	19 	184 	
COS3 	30 	463 	
YML131W 	61 	723 	
ERO1 	51 	639 	
COX14 	7 	49 	
MSC1 	32 	482 	
RSC9 	62 	1093 	
ERG13 	49 	859 	
PGA3 	50 	1175 	
TUB3 	55 	827 	
PHO84 	107 	2470 	
YML122C 	28 	258 	
GTR1 	36 	645 	
NDI1 	76 	1558 	
YML119W 	51 	504 	
NGL3 	152 	4101 	
NAB6 	241 	6766 	
YML116W-A 	22 	351 	
ATR1 	106 	3093 	
VAN1 	93 	2957 	
TAF8 	91 	1973 	
DAT1 	42 	2046 	
CTK3 	138 	5168 	
BUL2 	120 	4004 	
COQ5 	28 	868 	
ZDS2 	180 	3398 	
YML108W 	31 	239 	
PML39 	8 	76 	
URA5 	50 	1030 	
SEC65 	85 	3760 	
MDM1 	170 	6066 	
NUP188 	126 	3501 	
CAC2 	307 	10727 	
YML101C-A 	51 	1791 	
CUE4 	65 	1113 	
YML100W-A 	30 	1787 	
TSL1 	286 	11393 	
YML099W-A 	9 	172 	
ARG81 	160 	3939 	
TAF13 	4 	19 	
VPS9 	57 	1983 	
YML096W 	62 	1523 	
RAD10 	67 	1670 	
YML094C-A 	30 	368 	
GIM5 	46 	719 	
UTP14 	157 	4661 	
PRE8 	23 	156 	
RPM2 	197 	5290 	
YML090W 	26 	755 	
YML089C 	17 	514 	
UFO1 	140 	4408 	
AIM33 	71 	2189 	
ALO1 	51 	633 	
TUB1 	32 	383 	
YML084W 	10 	118 	
YML083C 	42 	1378 	
YML082W 	32 	270 	
ATP18 	8 	161 	
TDA9 	196 	4408 	
DUS1 	87 	2862 	
YML079W 	75 	1252 	
CPR3 	20 	456 	
BET5 	16 	539 	
WAR1 	248 	9018 	
HMG1 	127 	2437 	
FPR3 	54 	1559 	
RPL6A 	58 	1461 	
TCB3 	300 	11917 	
COG8 	115 	2469 	
DAK1 	59 	729 	
POB3 	184 	5463 	
ITT1 	271 	13724 	
ERV41 	224 	7703 	
SMA2 	82 	1361 	
ORC1 	270 	10839 	
TEM1 	37 	660 	
RPS1B 	85 	1534 	
MFT1 	47 	1629 	
PIF1 	134 	7456 	
OGG1 	189 	8607 	
NTE1 	649 	25339 	
HUG1 	63 	3597 	
SML1 	9 	43 	
YML057C-A 	97 	1178 	
CMP2 	306 	1503 	
IMD4 	422 	2405 	
SPC2 	241 	1852 	
CYB2 	392 	6914 	
YML054C-A 	14 	307 	
YML053C 	32 	3122 	
SUR7 	46 	539 	
GAL80 	98 	4177 	
AIM32 	10 	51 	
RSE1 	455 	16884 	
GSF2 	119 	5080 	
YML047W-A 	57 	3790 	
PRM6 	148 	7560 	
PRP39 	252 	7071 	
RRN11 	229 	6775 	
CAT2 	96 	1887 	
VPS71 	40 	767 	
YMD8 	37 	694 	
YML037C 	71 	747 	
CGI121 	36 	668 	
AMD1 	139 	3754 	
YML034C-A 	12 	92 	
SRC1 	144 	2375 	
RAD52 	88 	1479 	
YML031C-A 	26 	183 	
NDC1 	118 	1841 	
RCF1 	18 	143 	
USA1 	149 	3617 	
TSA1 	38 	463 	
YOX1 	21 	284 	
RPS18B 	59 	644 	
YML6 	54 	510 	
RPS17A 	20 	192 	
NSE5 	64 	1183 	
APT1 	13 	273 	
UNG1 	56 	599 	
YML020W 	111 	745 	
OST6 	216 	2181 	
YML018C 	160 	1485 	
PSP2 	61 	679 	
PPZ1 	98 	1700 	
TAF11 	20 	302 	
TRM9 	30 	520 	
UBX2 	36 	382 	
YML012C-A 	5 	96 	
ERV25 	15 	280 	
RAD33 	5 	22 	
SPT5 	129 	3475 	
YML009W-B 	14 	231 	
YML009C-A 	12 	178 	
MRPL39 	6 	103 	
ERG6 	31 	509 	
YML007C-A 	3 	9 	
YAP1 	70 	1889 	
GIS4 	63 	1237 	
TRM12 	220 	1740 	
GLO1 	114 	740 	
YML003W 	70 	337 	
YML002W 	232 	1750 	
YPT7 	3 	6 	
CDC5 	80 	1808 	
YMR001C-A 	3 	21 	
MIX17 	2 	1 	
AIM34 	40 	808 	
MVP1 	72 	1072 	
TAF4 	20 	293 	
PLB2 	67 	1638 	
YMR007W 	6 	37 	
PLB1 	93 	2219 	
ADI1 	9 	43 	
YMR010W 	22 	279 	
HXT2 	41 	798 	
CLU1 	117 	2501 	
SEC59 	46 	1122 	
YMR013C-A 	8 	232 	
YMR013W-A 	0 	0 	
BUD22 	24 	345 	
ERG5 	69 	1574 	
SOK2 	94 	1733 	
SPO20 	14 	58 	
YMR018W 	33 	658 	
STB4 	70 	1881 	
FMS1 	55 	1434 	
MAC1 	58 	1573 	
UBC7 	8 	45 	
MSS1 	84 	1824 	
MRPL3 	43 	565 	
CSI1 	21 	224 	
PEX12 	13 	105 	
YMR027W 	69 	2504 	
TAP42 	15 	103 	
FAR8 	24 	196 	
RSF1 	48 	761 	
EIS1 	89 	2022 	
YMR031W-A 	12 	151 	
HOF1 	40 	601 	
YMR030W-A 	7 	22 	
ARP9 	88 	1918 	
YMR034C 	17 	145 	
IMP2 	21 	206 	
MIH1 	56 	1393 	
MSN2 	68 	1720 	
CCS1 	45 	739 	
SUB1 	44 	1100 	
YET2 	11 	42 	
ARA2 	55 	1466 	
ARG80 	16 	109 	
MCM1 	14 	112 	
IOC4 	59 	725 	
YMR046W-A 	10 	60 	
NUP116 	187 	7281 	
CSM3 	33 	467 	
ERB1 	102 	2637 	
FAR3 	18 	130 	
YMR052C-A 	19 	159 	
STB2 	91 	2443 	
STV1 	92 	2290 	
BUB2 	4 	4 	
AAC1 	20 	182 	
YMR057C 	27 	588 	
FET3 	118 	2079 	
SEN15 	12 	254 	
SAM37 	73 	1423 	
RNA14 	101 	2685 	
ARG7 	103 	2387 	
RIM9 	90 	3145 	
AEP1 	112 	2458 	
KAR5 	59 	938 	
SOV1 	120 	2439 	
UBX4 	58 	1581 	
AVO2 	5 	16 	
NAT4 	52 	488 	
MOT3 	30 	242 	
TVP18 	7 	80 	
ABF2 	41 	1294 	
IRC21 	58 	3049 	
YMR074C 	2 	1 	
RCO1 	124 	3746 	
YMR075C-A 	25 	696 	
PDS5 	205 	8816 	
VPS20 	71 	3638 	
CTF18 	310 	8365 	
SEC14 	100 	3705 	
NAM7 	360 	10596 	
ISF1 	21 	393 	
YMR082C 	44 	2051 	
ADH3 	72 	2049 	
YMR084W 	87 	3786 	
YMR085W 	82 	3457 	
SEG1 	251 	7179 	
YMR086C-A 	17 	311 	
YMR087W 	48 	515 	
VBA1 	47 	655 	
YTA12 	270 	10286 	
YMR090W 	42 	1291 	
NPL6 	197 	4228 	
AIP1 	336 	6764 	
UTP15 	249 	2470 	
CTF13 	146 	944 	
SNO1 	147 	8325 	
SNZ1 	12 	77 	
MTG1 	2 	1 	
ATP25 	17 	293 	
YMR099C 	6 	18 	
MUB1 	681 	41279 	
SRT1 	218 	15916 	
YMR102C 	367 	11707 	
YMR103C 	68 	1637 	
YPK2 	186 	7274 	
PGM2 	376 	17528 	
YMR105W-A 	20 	445 	
YKU80 	347 	17963 	
SPG4 	29 	889 	
ILV2 	699 	113227 	
MYO5 	383 	8767 	
HFD1 	547 	4419 	
YMR111C 	224 	2283 	
MED11 	33 	108 	
FOL3 	130 	1460 	
YMR114C 	96 	2943 	
MGR3 	99 	1472 	
ASC1 	177 	6055 	
SPC24 	6 	77 	
SHH3 	4 	5 	
ASI1 	148 	3217 	
YMR119W-A 	5 	17 	
ADE17 	499 	150717 	
RPL15B 	14 	97 	
YMR122C 	31 	611 	
YMR122W-A 	27 	361 	
PKR1 	39 	848 	
EPO1 	76 	1760 	
STO1 	170 	3042 	
DLT1 	45 	802 	
SAS2 	69 	1379 	
ECM16 	161 	3464 	
POM152 	160 	4320 	
YMR130W 	44 	1376 	
RRB1 	96 	1946 	
JLP2 	27 	360 	
REC114 	126 	3019 	
ERG29 	47 	723 	
GID8 	73 	1681 	
YMR135W-A 	24 	558 	
GAT2 	41 	643 	
PSO2 	57 	1162 	
CIN4 	34 	277 	
RIM11 	35 	453 	
SIP5 	36 	381 	
YMR141C 	13 	98 	
RPL13B 	24 	327 	
YMR141W-A 	8 	144 	
RPS16A 	34 	389 	
YMR144W 	53 	709 	
NDE1 	58 	1759 	
TIF34 	18 	59 	
YMR147W 	22 	212 	
OSW5 	19 	111 	
SWP1 	51 	1166 	
IMP1 	23 	626 	
YIM2 	43 	1031 	
YIM1 	26 	262 	
NUP53 	15 	137 	
YMR153C-A 	2 	4 	
RIM13 	116 	4500 	
YMR155W 	111 	2425 	
TPP1 	28 	363 	
AIM36 	77 	2288 	
MRPS8 	73 	2402 	
YMR158C-A 	1 	0 	
YMR158W-B 	23 	193 	
ATG16 	31 	337 	
YMR160W 	31 	513 	
HLJ1 	50 	801 	
DNF3 	245 	7371 	
INP2 	57 	1124 	
MSS11 	49 	1007 	
PAH1 	71 	1309 	
YMR166C 	30 	442 	
MLH1 	111 	2495 	
CEP3 	69 	1665 	
ALD3 	78 	919 	
ALD2 	63 	1986 	
EAR1 	25 	347 	
HOT1 	78 	2038 	
YMR172C-A 	2 	2 	
DDR48 	69 	1787 	
YMR173W-A 	62 	1709 	
PAI3 	29 	518 	
SIP18 	27 	531 	
YMR175W-A 	22 	257 	
ECM5 	181 	5161 	
MMT1 	40 	437 	
YMR178W 	25 	364 	
SPT21 	115 	2199 	
CTL1 	57 	1160 	
YMR181C 	17 	230 	
RGM1 	7 	23 	
YMR182W-A 	2 	2 	
SSO2 	15 	255 	
ADD37 	17 	209 	
RTP1 	66 	901 	
HSC82 	24 	442 	
YMR187C 	55 	1155 	
MRPS17 	29 	1046 	
GCV2 	184 	4853 	
SGS1 	111 	2586 	
SPG5 	44 	766 	
GYL1 	75 	1588 	
MRPL24 	49 	1161 	
YMR193C-A 	13 	231 	
RPL36A 	21 	251 	
CMC4 	10 	48 	
YMR194C-A 	2 	7 	
ICY1 	4 	59 	
YMR196W 	127 	1235 	
VTI1 	24 	568 	
CIK1 	41 	699 	
CLN1 	29 	483 	
ROT1 	12 	98 	
RAD14 	46 	1074 	
ERG2 	5 	5 	
TOM40 	6 	19 	
INP1 	20 	249 	
PFK2 	46 	559 	
YMR206W 	17 	148 	
HFA1 	251 	5946 	
ERG12 	47 	840 	
YMR209C 	25 	646 	
YMR210W 	26 	257 	
DML1 	5 	50 	
EFR3 	85 	1834 	
CEF1 	24 	228 	
SCJ1 	40 	354 	
GAS3 	55 	809 	
SKY1 	57 	944 	
GUA1 	43 	1070 	
TRS130 	135 	2721 	
ESC1 	176 	2892 	
ERG8 	0 	0 	
YMR221C 	58 	981 	
FSH2 	3 	7 	
UBP8 	35 	449 	
MRE11 	60 	1278 	
MRPL44 	53 	942 	
YMR226C 	6 	29 	
TAF7 	52 	624 	
MTF1 	24 	298 	
RRP5 	84 	1461 	
RPS10B 	18 	160 	
YMR230W-A 	14 	283 	
PEP5 	86 	2149 	
FUS2 	4 	23 	
TRI1 	4 	25 	
RNH1 	1 	0 	
RNA1 	45 	676 	
TAF9 	34 	987 	
BCH1 	71 	1357 	
DFG5 	44 	1191 	
RNT1 	16 	186 	
CUS1 	13 	92 	
YHM2 	8 	41 	
RPL20A 	12 	57 	
YMR242W-A 	3 	2 	
ZRC1 	12 	79 	
YMR244W 	41 	529 	
COA6 	2 	7 	
YMR245W 	3 	78 	
FAA4 	35 	279 	
RKR1 	175 	3333 	
YMR247W-A 	1 	0 	
GAD1 	30 	261 	
GTO3 	27 	790 	
HOR7 	11 	243 	
YMR252C 	12 	194 	
YMR253C 	34 	399 	
YMR254C 	0 	0 	
GFD1 	9 	40 	
COX7 	4 	13 	
PET111 	38 	464 	
ROY1 	38 	882 	
TRM732 	172 	3585 	
TIF11 	8 	56 	
TPS3 	61 	643 	
YMR262W 	24 	263 	
SAP30 	35 	537 	
CUE1 	11 	67 	
YMR265C 	28 	394 	
RSN1 	63 	625 	
PPA2 	15 	209 	
PRP24 	36 	615 	
TMA23 	14 	247 	
RRN9 	19 	195 	
URA10 	7 	101 	
SCS7 	13 	45 	
YMR272W-A 	1 	0 	
YMR272W-B 	2 	2 	
ZDS1 	79 	1315 	
RCE1 	21 	339 	
BUL1 	75 	1218 	
DSK2 	64 	1336 	
FCP1 	34 	502 	
PRM15 	43 	818 	
YMR279C 	83 	2287 	
CAT8 	94 	1615 	
GPI12 	59 	2034 	
AEP2 	42 	562 	
RIT1 	50 	768 	
YKU70 	11 	81 	
NGL2 	34 	756 	
MRPL33 	10 	225 	
DSS1 	126 	3568 	
HSH155 	82 	2578 	
ABZ2 	28 	519 	
HAS1 	49 	589 	
YMR290W-A 	6 	22 	
TDA1 	45 	544 	
GOT1 	11 	60 	
HER2 	41 	347 	
JNM1 	10 	119 	
YMR294W-A 	7 	237 	
YMR295C 	28 	596 	
LCB1 	28 	279 	
PRC1 	50 	1010 	
LIP1 	14 	285 	
DYN3 	31 	479 	
ADE4 	36 	706 	
ATM1 	43 	967 	
YME2 	49 	878 	
ADH2 	75 	938 	
UBP15 	97 	1572 	
YMR304C-A 	5 	5 	
SCW10 	29 	480 	
FKS3 	162 	3324 	
YMR306C-A 	6 	46 	
GAS1 	34 	694 	
YMR307C-A 	3 	46 	
PSE1 	75 	1140 	
NIP1 	105 	2886 	
YMR310C 	28 	315 	
GLC8 	23 	209 	
ELP6 	71 	1739 	
TGL3 	38 	409 	
PRE5 	9 	85 	
YMR315W 	10 	122 	
YMR315W-A 	1 	0 	
DIA1 	32 	446 	
YMR316C-A 	14 	188 	
YMR316C-B 	5 	62 	
YMR317W 	124 	2582 	
ADH6 	4 	4 	
FET4 	40 	570 	
YMR320W 	15 	339 	
YMR321C 	9 	65 	
SNO4 	6 	49 	
ERR3 	27 	587 	
YMR324C 	0 	0 	
PAU19 	8 	12 	
YMR326C 	3 	12 	
YRF1-6 	147 	3112 	
YNL339W-B 	10 	158 	
YNL339W-A 	20 	191 	
YNL338W 	5 	24 	
YNL337W 	6 	35 	
COS1 	61 	1229 	
DDI3 	22 	288 	
SNO2 	23 	199 	
SNZ2 	20 	453 	
THI12 	30 	550 	
AAD14 	25 	269 	
RPD3 	43 	696 	
PEX6 	134 	2502 	
MDJ2 	13 	128 	
EGT2 	206 	3808 	
PFA3 	21 	304 	
FIG4 	139 	2806 	
YNL324W 	17 	110 	
LEM3 	140 	4076 	
KRE1 	49 	1154 	
VNX1 	189 	5246 	
YNL320W 	37 	762 	
YNL319W 	44 	983 	
HXT14 	114 	3052 	
PFS2 	87 	2007 	
